DataType,Ask,Bid,LastPrice,StockPrice,Strike,Volatility,Volume,time_to_maturity,ImpliedVolatility
call,30.9,27.6,29.8,56.66,28,0.287789781,20,1.512328767,1.00E-05
call,34.1,29.6,27.32,61.91,30,0.225050319,3,0.62739726,0.573734731
call,29.4,24.9,22.1,61.91,35,0.225050319,8,0.62739726,0.529789858
call,24.4,19.9,18.1,61.91,40,0.225050319,2,0.62739726,0.683596914
call,21.4,16.8,8,61.91,43,0.225050319,0,0.62739726,0.603397521
call,19.4,14.9,20.2,63.96,45,0.160420228,10,0.6,0.552494709
call,17.4,12.8,9.8,61.91,47,0.225050319,1,0.62739726,0.503178796
call,14.6,10.3,10.8,61.91,50,0.225050319,3,0.62739726,0.445928392
call,10.6,9.3,8,61.91,52.5,0.225050319,2,0.62739726,0.28089098
call,8.8,7.4,8.13,62.36,55,0.172779599,2,0.610958904,0.277106838
call,6.7,5.4,5.77,61.99,57.5,0.225099229,100,0.619178082,0.245246805
call,5,3.7,5.5,63.8,60,0.153154191,1,0.594520548,0.22852334
call,3.5,2.65,3.03,63.16,62.5,0.160008602,50,0.602739726,0.211555736
call,2.15,1.2,2.05,63.96,65,0.160420228,24,0.6,0.189339161
call,0.5,0.2,0.3,61.91,70,0.225050319,10,0.62739726,0.151619812
call,1.25,0,0.15,61.91,75,0.225050319,1,0.62739726,0.2701489
call,0.1,0,0.1,61.91,80,0.225050319,1,0.62739726,0.179207427
call,24.4,19.6,18.8,61.91,40,0.276195067,3,1.624657534,0.415777327
call,19.5,14.7,15.2,61.91,45,0.276195067,13,1.624657534,0.341071042
call,11.6,9.8,12.1,64.19,52.5,0.267070926,1,1.594520548,0.214485394
call,8.9,7.9,7.1,61.91,55,0.276195067,1,1.624657534,0.172371558
call,7.4,5.8,4.8,61.91,57.5,0.276195067,1,1.624657534,0.173958456
call,5.9,4.4,4,61.91,60,0.276195067,2,1.624657534,0.168831554
call,4.6,3,2.5,61.91,62.5,0.276195067,10,1.624657534,0.164314998
call,3.5,2.1,1.65,61.91,65,0.276195067,10,1.624657534,0.160225683
call,1.85,0.85,1.25,61.91,70,0.275990713,4,1.619178082,0.152047054
call,0.85,0.05,1.3,61.91,75,0.276195067,40,1.624657534,0.144295667
call,0.55,0,0.55,64.19,80,0.267070926,50,1.594520548,0.15454947
call,2.96,2.9,2.51,22.93,20,0.270722349,6,0.016438356,1.203128984
call,1.97,1.92,1.92,22.73,21,0.372925028,27,0.019178082,0.902344727
call,1.5,1.44,1.46,22.93,21.5,0.270722349,265,0.016438356,0.765627344
call,0.07,0,0.02,22.93,25.5,0.270722349,5,0.016438356,0.671878281
call,0.09,0,0.01,22.73,26,0.372925028,1,0.019178082,0.796877031
call,0.05,0,0.04,22.67,27,0.6630364,2,0.02739726,0.87500125
call,0.17,0.05,0.09,23.81,28,0.20343408,177,0.052054795,1.351565742
call,0.3,0,0.05,23.86,28.5,0.190719238,2,0.046575342,1.546877266
call,0.32,0,0.01,23.81,29.5,0.20343408,1,0.052054795,1.742188789
call,0.19,0,0.01,23.81,30,0.20343408,2,0.052054795,1.625001875
call,0.34,0,1.14,23.81,30.5,0.20343408,5,0.052054795,1.929687852
call,1.17,0,0.03,21.9,31,0.474362312,2,0.043835616,2.820315449
call,0.3,0,0.66,23.81,31.5,0.20343408,5,0.052054795,2.023442441
call,0.05,0,0.01,22.7,32,0.590098168,25,0.035616438,1.531252344
call,0.35,0,0.05,23.81,32.5,0.20343408,10,0.052054795,2.242191895
call,0.22,0,0.24,23.86,33,0.190719238,1,0.046575342,2.101567246
call,0.32,0,0.01,23.81,34.5,0.20343408,1,0.052054795,2.468753828
call,0.33,0,0.03,23.81,36,0.20343408,77,0.052054795,2.67187832
call,3.05,2.83,2.39,22.26,20,0.525294207,51,0.043835616,0.736330762
call,1.82,1.77,1.95,22.71,21,0.224463317,10,0.02739726,0.414068359
call,1.59,1.54,1.12,22.93,21.5,0.556988117,10,0.032876712,0.537114004
call,1.18,1.13,0.98,22.93,22,0.556988117,3,0.032876712,0.500005
call,0.63,0.6,0.71,22.71,22.5,0.224463317,216,0.02739726,0.331061377
call,0.38,0.36,0.4,22.71,23,0.224463317,65,0.02739726,0.323248955
call,0.22,0.19,0.26,22.71,23.5,0.224463317,248,0.02739726,0.326178613
call,0.13,0.1,0.13,22.71,24,0.224463317,335,0.02739726,0.339850352
call,0.09,0.05,0.08,22.71,24.5,0.224463317,36,0.02739726,0.371100039
call,0.06,0.02,0.05,22.71,25,0.224463317,142,0.02739726,0.394537305
call,0.04,0.02,0.03,22.71,25.5,0.224463317,39,0.02739726,0.414068359
call,0.04,0.01,0.03,22.76,26,0.516117085,1,0.04109589,0.468755313
call,0.11,0,0.15,23.86,26.5,0.203903628,4,0.065753425,0.554691953
call,0.39,0,0.12,23.86,27,0.203903628,70,0.065753425,0.824220508
call,0.31,0,0.05,21.9,27.5,0.405779129,10,0.063013699,0.83203293
call,0.42,0,0.02,21.77,28,0.412465118,2,0.057534247,0.960937891
call,0.1,0.04,0.24,23.81,28.5,0.736324458,1,0.071232877,0.789064609
call,0.09,0.03,0.02,23.81,29,0.736324458,1,0.071232877,0.812501875
call,0.08,0.02,0.2,23.81,29.5,0.736324458,32,0.071232877,0.828126719
call,0.07,0.01,0.02,23.81,30,0.736324458,1,0.071232877,0.835939141
call,0.06,0,0.03,23.81,33,0.736324458,2,0.071232877,1.015629922
call,0.05,0,0.02,23.81,34,0.736324458,10,0.071232877,1.062504688
call,3.7,3.6,4,22.67,19,0.435470215,60,0.065753425,1.00E-05
call,3.45,3,2.26,22.7,19.5,0.405918631,10,0.071232877,0.662112754
call,2.73,2.58,2.64,22.67,20,0.435470215,110,0.065753425,0.312506875
call,2.57,2.35,2.24,22.93,20.5,0.474127141,2,0.052054795,0.515629844
call,2.11,1.97,1.78,22.93,21,0.474127141,6,0.054794521,0.537114004
call,1.3,1.19,1.5,22.67,21.5,0.435470215,1,0.065753425,0.237312314
call,1.3,1.19,1.05,22.93,22,0.474127141,85,0.054794521,0.455083574
call,0.95,0.86,0.67,22.93,22.5,0.474127141,1,0.054794521,0.419927676
call,0.52,0.46,0.52,22.71,23,0.499941998,875,0.046575342,0.323248955
call,0.35,0.27,0.32,22.71,23.5,0.499941998,46,0.046575342,0.328131719
call,0.22,0.17,0.25,22.71,24,0.499941998,77,0.046575342,0.328131719
call,0.14,0.1,0.14,22.71,24.5,0.499941998,30,0.046575342,0.333991035
call,0.16,0.08,0.17,22.73,25,0.455348637,121,0.057534247,0.408209043
call,0.07,0.03,0.06,22.71,25.5,0.499941998,7,0.046575342,0.369146934
call,0.1,0.02,0.06,22.76,26,0.441492824,6,0.060273973,0.451177363
call,0.21,0.13,0.09,23.81,27,0.656954515,1,0.090410959,0.621097539
call,0.04,0,0.02,22.67,28,0.435470215,1,0.065753425,0.519536055
call,0.1,0.04,0.08,23.81,29,0.656954515,2,0.090410959,0.652347227
call,1.86,1.75,1.33,22.7,21,0.719893194,41,0.090410959,0.304694453
call,1.07,0.98,1.4,22.67,22,0.388059907,3,0.084931507,0.280280635
call,1.06,0.94,1,22.93,22.5,0.40626049,4,0.073972603,0.403326279
call,0.66,0.57,0.67,22.71,23,0.44174205,34,0.065753425,0.333991035
call,0.56,0.5,0.41,22.93,23.5,0.40626049,22,0.073972603,0.373053145
call,0.4,0.34,0.35,22.93,24,0.40626049,70,0.073972603,0.370123486
call,0.28,0.21,0.27,22.73,24.5,0.401205027,10,0.076712329,0.369146934
call,0.15,0.11,0.15,22.71,25,0.44174205,14,0.065753425,0.338873799
call,0.14,0.09,0.14,22.73,25.5,0.401205027,22,0.076712329,0.376959355
call,0.12,0.06,0.05,22.93,26,0.40626049,1,0.073972603,0.402349727
call,0.1,0.03,0.16,21.9,27,0.676550707,7,0.101369863,0.458989785
call,0.05,0.01,0.02,22.93,27.5,0.40626049,1,0.071232877,0.427740098
call,0.04,0.01,0.01,22.67,29,0.388059907,1,0.084931507,0.500005
call,5.85,5.5,5.6,22.67,17,0.689816918,8,0.104109589,0.687503125
call,4.7,4.6,4.6,22.67,18,0.689816918,103,0.104109589,1.00E-05
call,4.05,3.95,3.25,22.76,19,0.690570474,18,0.098630137,0.589847852
call,2.98,2.83,2.77,22.71,20,0.391214005,1,0.084931507,0.45703668
call,2.03,1.96,2.22,22.71,21,0.391214005,12,0.084931507,0.363287617
call,1.28,1.23,1.28,22.71,22,0.391214005,16,0.084931507,0.333014482
call,0.99,0.91,1.02,22.71,22.5,0.391214005,4,0.084931507,0.330084824
call,0.74,0.71,0.73,22.71,23,0.391214005,110,0.084931507,0.325202061
call,0.55,0.47,0.62,22.71,23.5,0.391214005,54,0.084931507,0.326178613
call,0.4,0.33,0.38,22.71,24,0.391214005,441,0.084931507,0.327155166
call,0.27,0.25,0.31,22.71,24.5,0.391214005,6,0.084931507,0.32129585
call,0.21,0.18,0.18,22.71,25,0.391214005,507,0.084931507,0.335944141
call,0.2,0.08,0.12,22.71,26,0.391214005,32,0.084931507,0.412115254
call,0.1,0.06,0.07,22.93,27,0.371415672,3,0.093150685,0.406255938
call,0.07,0.03,0.04,22.73,28,0.377692465,5,0.095890411,0.433599414
call,0.05,0.02,0.04,22.71,29,0.391214005,5,0.084931507,0.458989785
call,0.04,0.01,0.02,22.71,30,0.391214005,81,0.084931507,0.492192578
call,0.03,0,0.01,22.73,31,0.377692465,1,0.095890411,0.515629844
call,2.72,2.58,2.18,22.93,20.5,0.660472259,9,0.109589041,0.474614629
call,1.92,1.8,2.28,22.67,21,0.63509789,12,0.123287671,0.276374424
call,1.91,1.78,1.77,22.76,21.5,0.635757031,7,0.117808219,0.419927676
call,1.56,1.44,1.22,22.93,22,0.660472259,4,0.112328767,0.40186145
call,1.24,1.14,1.06,22.76,22.5,0.635757031,11,0.117808219,0.384283501
call,0.85,0.77,0.93,22.71,23,0.360455604,11,0.104109589,0.33203793
call,0.75,0.67,0.58,22.93,23.5,0.660472259,6,0.112328767,0.365240723
call,0.48,0.41,0.42,22.71,24,0.360455604,1,0.104109589,0.327155166
call,0.36,0.3,0.35,22.71,24.5,0.360455604,8,0.104109589,0.329108271
call,0.27,0.21,0.25,22.71,25,0.360455604,6,0.104109589,0.333991035
call,0.2,0.15,0.2,22.71,25.5,0.360455604,1,0.104109589,0.336920693
call,0.19,0.12,0.14,22.93,26,0.660472259,1,0.109589041,0.367193828
call,0.16,0.09,0.1,22.93,26.5,0.660472259,10,0.109589041,0.382818672
call,0.13,0.06,0.1,22.93,27,0.660472259,5,0.109589041,0.392584199
call,0.08,0.02,0.04,22.76,28.5,0.635757031,90,0.117808219,0.429693203
call,8.15,7.35,8.1,22.93,15,0.547540065,5,0.167123288,0.527348477
call,6.8,6.6,6.61,22.67,16,0.539086296,8,0.180821918,0.531254688
call,5.05,4.65,4.7,22.71,18,0.557487966,105,0.161643836,0.546879531
call,3.85,3.7,3.08,21.81,19,0.510690751,53,0.194520548,0.345709668
call,3.3,3.1,3.1,22.71,20,0.557487966,15,0.161643836,0.461919443
call,2.52,2.4,2.54,22.71,21,0.557487966,12,0.161643836,0.42871665
call,1.83,1.75,1.9,22.71,22,0.557487966,419,0.161643836,0.400884897
call,1.31,1.23,1.41,22.71,23,0.557487966,5,0.161643836,0.392584199
call,0.91,0.87,0.9,22.71,24,0.557487966,585,0.161643836,0.388677988
call,0.67,0.58,0.61,22.71,25,0.557487966,286,0.161643836,0.403326279
call,0.45,0.39,0.47,22.71,26,0.557487966,150,0.161643836,0.40186145
call,0.33,0.26,0.33,22.71,27,0.557487966,11,0.161643836,0.416021465
call,0.24,0.19,0.22,22.71,28,0.557487966,94,0.161643836,0.426763545
call,0.2,0.14,0.15,22.93,29,0.547540065,58,0.169863014,0.453130469
call,0.14,0.08,0.1,22.71,30,0.557487966,15,0.161643836,0.45703668
call,0.11,0.07,0.08,22.26,31,0.537637659,3,0.178082192,0.470708418
call,0.08,0.05,0.08,22.93,32,0.547540065,150,0.169863014,0.47852084
call,0.09,0.03,0.07,22.73,33,0.546648223,10,0.17260274,0.52148916
call,0.08,0.03,0.05,22.7,34,0.527002356,10,0.189041096,0.509770527
call,0.07,0.02,0.06,22.71,35,0.557487966,503,0.161643836,0.523442266
call,0.05,0.01,0.04,22.93,36,0.547540065,121,0.169863014,0.519536055
call,0.04,0.01,0.03,22.73,37,0.546648223,2,0.17260274,0.531254688
call,0.06,0.01,0.03,21.81,38,0.510690751,1,0.194520548,0.58203543
call,0.07,0.01,0.03,23.81,39,0.469473528,70,0.205479452,0.617191328
call,0.04,0,0.02,22.71,40,0.557487966,500,0.161643836,0.585941641
call,0.06,0,0.14,23.81,41,0.469473528,12,0.205479452,0.636722383
call,0.05,0,0.02,23.81,42,0.469473528,1,0.205479452,0.644534805
call,0.05,0,0.07,23.81,43,0.469473528,10,0.205479452,0.664065859
call,0.04,0,0.08,23.81,44,0.469473528,1,0.205479452,0.664065859
call,0.04,0,0.04,23.81,45,0.469473528,9,0.205479452,0.687503125
call,0.04,0,0.08,23.81,46,0.469473528,4,0.205479452,0.703127969
call,0.04,0,0.34,23.81,47,0.469473528,5,0.205479452,0.718752813
call,0.04,0,0.2,23.81,48,0.469473528,50,0.205479452,0.742190078
call,0.04,0,0.09,23.81,49,0.469473528,5,0.205479452,0.757814922
call,0.03,0,0.06,23.81,50,0.469473528,20,0.205479452,0.7500025
call,0.03,0,0.02,23.81,55,0.469473528,1,0.205479452,0.828126719
call,6.2,5.95,6.2,22.71,17,0.427042784,1,0.410958904,0.456060127
call,5.45,5.3,5.37,22.73,18,0.42126822,1,0.421917808,0.461919443
call,4.45,4.3,4.3,22.71,19,0.427042784,1,0.410958904,0.393072476
call,3.75,3.6,3.77,22.71,20,0.427042784,5,0.410958904,0.389410403
call,3.1,2.94,3.12,22.71,21,0.427042784,10,0.410958904,0.382086257
call,2.54,2.38,2.42,22.71,22,0.427042784,5,0.410958904,0.378424185
call,2,1.92,2.14,22.71,23,0.427042784,7,0.410958904,0.365973137
call,1.61,1.5,1.6,22.71,24,0.427042784,15,0.410958904,0.367193828
call,1.29,1.17,1.3,22.71,25,0.427042784,8,0.410958904,0.369146934
call,1.08,1.01,0.92,22.93,26,0.423624277,14,0.419178082,0.380865566
call,0.78,0.69,0.8,22.71,27,0.427042784,24,0.410958904,0.365728999
call,0.58,0.51,0.55,22.67,28,0.417329923,31,0.430136986,0.360113821
call,0.49,0.43,0.46,22.71,29,0.427042784,11,0.410958904,0.372564868
call,0.4,0.34,0.37,22.71,30,0.427042784,47,0.410958904,0.378912461
call,0.31,0.24,0.33,22.67,31,0.417329923,2,0.430136986,0.379889014
call,0.28,0.21,0.29,22.73,32,0.42126822,5,0.421917808,0.395513857
call,0.21,0.13,0.15,21.9,33,0.464084736,10,0.446575342,0.392584199
call,0.16,0.1,0.09,21.77,34,0.464032484,6,0.44109589,0.390631094
call,0.13,0.08,0.11,22.76,35,0.419537379,3,0.424657534,0.395513857
call,0.11,0.07,0.1,22.71,36,0.427042784,18,0.410958904,0.402349727
call,0.1,0.05,0.08,22.71,37,0.427042784,10,0.410958904,0.414068359
call,0.12,0.06,0.09,23.81,38,0.446595335,5,0.454794521,0.445318047
call,0.13,0.04,0.38,23.81,39,0.446595335,35,0.454794521,0.468755313
call,0.09,0.04,0.05,23.81,40,0.446595335,4,0.454794521,0.45703668
call,0.09,0.02,0.06,23.81,42,0.446595335,120,0.454794521,0.486333262
call,0.08,0.02,0.11,23.81,43,0.446595335,220,0.454794521,0.492192578
call,0.07,0.01,0.14,23.81,44,0.446595335,10,0.454794521,0.496098789
call,9.15,8.75,8.39,22.93,14,0.43434154,37,0.589041096,0.541996768
call,8.15,7.85,7.6,22.26,15,0.438344378,3,0.6,0.481450498
call,6.35,6.15,6.1,22.73,17,0.433856946,14,0.594520548,0.422369058
call,5.55,5.4,5.2,22.93,18,0.43434154,60,0.591780822,0.409673872
call,4.6,4.45,4.5,22.71,19,0.436287776,20,0.583561644,0.359869683
call,3.9,3.8,4,22.71,20,0.436287776,11,0.583561644,0.353277952
call,3.3,3.15,3.32,22.71,21,0.436287776,5,0.583561644,0.352545537
call,2.88,2.79,2.8,22.93,22,0.43434154,13,0.591780822,0.368658657
call,2.25,2.19,2.28,22.71,23,0.436287776,96,0.583561644,0.343512424
call,1.98,1.88,1.88,22.73,24,0.433856946,20,0.594520548,0.361822788
call,1.53,1.44,1.55,22.71,25,0.436287776,10,0.583561644,0.345709668
call,1.24,1.16,1.26,22.71,26,0.436287776,16,0.583561644,0.344977253
call,0.91,0.83,0.94,22.71,27.5,0.436287776,5,0.583561644,0.346686221
call,0.53,0.46,0.54,22.71,30,0.436287776,203,0.583561644,0.34815105
call,0.44,0.38,0.41,22.71,31,0.436287776,46,0.583561644,0.352545537
call,0.32,0.28,0.29,22.71,32.5,0.436287776,36,0.583561644,0.354498643
call,0.26,0.18,0.19,21.9,34,0.431484933,1,0.619178082,0.366217275
call,0.2,0.16,0.18,22.71,35,0.436287776,2,0.583561644,0.362799341
call,0.23,0.15,0.36,23.81,36,0.415680916,16,0.62739726,0.391607646
call,0.16,0.09,0.15,22.71,37.5,0.436287776,140,0.583561644,0.386724883
call,0.24,0.1,0.2,23.81,39,0.415680916,2,0.62739726,0.444829771
call,0.12,0.06,0.09,22.73,40,0.433856946,1,0.594520548,0.402349727
call,0.08,0.03,0.05,22.73,42.5,0.433856946,1,0.594520548,0.408209043
call,0.18,0,0.07,23.81,44,0.415680916,10,0.62739726,0.488286367
call,0.09,0.03,0.06,22.7,45,0.435429327,1,0.610958904,0.445318047
call,0.12,0,0.05,23.81,47.5,0.415680916,25,0.62739726,0.495122236
call,0.05,0.01,0.03,22.7,50,0.435429327,3,0.610958904,0.458989785
call,0.11,0,0.05,23.81,52.5,0.415680916,2,0.62739726,0.539067109
call,0.1,0,0.05,23.81,55,0.415680916,2,0.62739726,0.503911211
call,0.09,0,0.15,23.81,57.5,0.415680916,40,0.62739726,0.517582949
call,0.07,0,0.1,23.81,60,0.415680916,5,0.62739726,0.519536055
call,0.04,0,0.03,23.81,65,0.415680916,12,0.62739726,0.523442266
call,0.04,0,0.06,23.81,70,0.415680916,20,0.62739726,0.554691953
call,0.03,0,0.03,23.81,75,0.415680916,25,0.62739726,0.562504375
call,9.15,7.15,8.19,22.71,15,0.423784348,1,0.660273973,0.708499009
call,2.43,2.29,2.42,22.71,23,0.423784348,5,0.660273973,0.347662773
call,1.39,1.27,1.38,22.71,26,0.423784348,55,0.660273973,0.345953806
call,1.15,1.04,1.14,22.71,27,0.423784348,5,0.660273973,0.346930359
call,11.4,8.15,9.62,22.67,13,0.416267548,28,1.6,0.603763728
call,8.7,7.7,8.2,22.71,15,0.397484185,1,1.580821918,0.390142817
call,6.3,5.8,6,22.76,18,0.414427286,15,1.594520548,0.341071042
call,3.75,3.3,3.5,22.71,23,0.397484185,17,1.580821918,0.341803457
call,3.15,2.62,2.71,22.73,25,0.397525883,224,1.591780822,0.353400021
call,2.11,1.79,2,22.73,28,0.397525883,56,1.591780822,0.336676555
call,1.62,1.47,1.5,22.93,30,0.396626083,1032,1.589041096,0.331061377
call,1.17,1.03,1,22.76,33,0.414427286,2,1.594520548,0.33472345
call,1.07,0.8,0.8,22.73,35,0.397525883,8,1.591780822,0.351813123
call,0.88,0.59,0.6,22.76,37,0.414427286,6,1.594520548,0.354010366
call,0.55,0.35,0.4,22.7,40,0.415480559,12,1.608219178,0.339850352
call,0.52,0.19,0.3,22.7,42,0.415480559,6,1.608219178,0.354498643
call,0.42,0.11,0.25,21.77,45,0.414144366,8,1.610958904,0.362311064
call,0.55,0.07,0.29,23.81,47,0.40841485,3,1.624657534,0.402838003
call,0.43,0,0.15,23.81,55,0.40841485,20,1.624657534,0.437017349
call,0.33,0,0.15,23.81,60,0.40841485,1,1.624657534,0.443364941
call,14.95,12.95,9.9,125.2,111,0.129725679,3,0.052054795,1.481447905
call,7.8,5.75,8.98,124.76,116,0.104434888,1,0.038356164,0.744143184
call,4.3,3.9,3.68,121.96,118,0.142156784,10,0.016438356,1.00E-05
call,16.05,13.75,12.75,125.2,110,0.115082861,3,0.071232877,0.844728115
call,15.05,12.85,11.75,125.2,111,0.115082861,3,0.071232877,0.811525322
call,14.05,11.9,11.05,125.2,112,0.115082861,3,0.071232877,0.773195627
call,10.85,8.6,12.8,125.24,113,0.126675225,3,0.063013699,0.528325029
call,7.3,7.05,6.6,121.42,115,0.170822908,10,0.038356164,1.00E-05
call,8.05,5.9,9.55,125.19,116,0.127761249,8,0.060273973,0.451909778
call,5.45,5.1,4.99,121.42,117,0.170822908,4,0.038356164,1.00E-05
call,4.6,4.15,4.95,122.5,118,0.166836336,1,0.04109589,1.00E-05
call,3.7,3.5,3.69,121.96,119,0.152148783,3,0.035616438,1.00E-05
call,3.5,3.35,3.7,122.93,120,0.122738762,2,0.024657534,0.203621245
call,2.67,2.53,2.52,122.93,121,0.122738762,40,0.024657534,0.187996401
call,1.93,1.82,1.85,122.93,122,0.122738762,121,0.024657534,0.175057078
call,1.29,1.23,1.23,122.93,123,0.122738762,77,0.024657534,0.163094307
call,0.84,0.76,0.92,122.93,124,0.122738762,116,0.024657534,0.160164648
call,0.48,0.43,0.46,122.93,125,0.122738762,105,0.024657534,0.152840503
call,0.29,0.24,0.3,122.93,126,0.122738762,32,0.024657534,0.155770161
call,0.18,0.13,0.19,122.93,127,0.122738762,6,0.024657534,0.161141201
call,0.14,0.08,0.12,120.76,128,0.161967389,4,0.046575342,0.176766045
call,0.07,0.04,0.07,122.93,129,0.122738762,8,0.024657534,0.173836387
call,0.11,0.02,0.05,121.42,130,0.170822908,7,0.038356164,0.213875049
call,8.35,4.3,9,125.24,117,0.113889116,3,0.082191781,0.466558069
call,6.4,5.1,5.5,123.04,118,0.135006639,3,0.073972603,0.325690337
call,5.05,2.77,4.7,122.93,119,0.149098693,7,0.043835616,0.25269302
call,3.9,3.5,3.4,123.09,120,0.153671596,1,0.046575342,0.202766761
call,2.59,2.16,2.89,122.5,121,0.150678835,3,0.060273973,0.135262554
call,2.39,2.11,2.15,123.09,122,0.153671596,3,0.046575342,0.179085358
call,2.06,1.23,1.82,122.93,123,0.149098693,1,0.043835616,0.197761929
call,1.32,1.06,0.97,123.09,124,0.153671596,48,0.046575342,0.169686038
call,0.87,0.52,0.95,122.93,125,0.149098693,14,0.043835616,0.160164648
call,0.64,0.39,0.46,123.09,126,0.153671596,2,0.046575342,0.164803274
call,0.38,0.13,0.26,121.96,127,0.159178224,2,0.054794521,0.156990852
call,0.66,0.43,0.5,125.2,129,0.122266137,1,0.090410959,0.245613013
call,7.4,5.2,7.65,123.04,117,0.122603649,4,0.090410959,0.302008933
call,5.05,3.05,4.75,122.93,119,0.152174323,3,0.063013699,0.212654358
call,4,3.7,4.18,122.93,120,0.152174323,5,0.063013699,0.179939841
call,3.7,3.1,5.1,123.04,121,0.122603649,10,0.090410959,0.210212976
call,2.78,2.3,2.32,123.09,122,0.151946296,6,0.065753425,0.182381223
call,2.02,1.61,2.11,122.93,123,0.152174323,60,0.063013699,0.163338445
call,1.54,1.16,1.57,122.93,124,0.152174323,60,0.063013699,0.160652925
call,1.38,0.94,0.94,123.09,125,0.151946296,20,0.065753425,0.17871915
call,0.8,0.47,0.8,122.93,126,0.152174323,5,0.063013699,0.154305332
call,0.56,0.32,0.49,122.93,127,0.152174323,12,0.063013699,0.153084641
call,0.39,0.19,0.55,122.5,128,0.153411228,9,0.079452055,0.153328779
call,0.48,0.15,0.29,123.04,129,0.122603649,3,0.090410959,0.184578467
call,0.11,0,0.08,123.09,132,0.151946296,20,0.065753425,0.167000518
call,53.45,51.8,51.93,112.06,60,0.130027682,10,0.309589041,1.00E-05
call,57.4,52.9,46.37,125.2,70,0.122403394,2,0.128767123,1.574709158
call,47.35,42.85,36.5,125.2,80,0.122403394,50,0.128767123,1.263675557
call,42.35,38,30.05,125.2,85,0.122403394,2,0.128767123,1.137211345
call,35.85,34.35,32.24,125.2,90,0.122403394,1,0.128767123,0.993164131
call,29,28.15,28.45,120.76,92.5,0.138058531,1,0.104109589,1.00E-05
call,28.5,27,30.43,125.19,95,0.114811901,3,0.117808219,0.596195444
call,28,27.35,19.2,125.2,97.5,0.122403394,1,0.128767123,0.81323429
call,23.65,22.8,23.3,122.93,100,0.13901109,3,0.082191781,0.529789858
call,17.45,16.95,16.9,121.96,105,0.147181136,3,0.093150685,1.00E-05
call,13.3,13.05,13.41,122.93,110,0.13901109,12,0.082191781,0.278327529
call,9.65,9.2,9.74,122.93,114,0.14222098,1,0.079452055,0.255866816
call,8.55,8.25,8.67,122.93,115,0.13901109,25,0.082191781,0.223884714
call,4.3,3.9,4.15,122.93,120,0.13901109,25,0.082191781,0.182259154
call,3.55,3.25,3.45,122.93,121,0.14222098,2,0.079452055,0.173836387
call,2.83,2.63,3.08,122.93,122,0.13901109,10,0.082191781,0.164070859
call,2.13,2.06,2.21,122.93,123,0.13901109,36,0.082191781,0.151375674
call,1.75,1.57,1.73,122.93,124,0.13901109,142,0.082191781,0.156380507
call,1.31,1.16,1.19,122.93,125,0.13901109,163,0.082191781,0.151986019
call,0.97,0.85,0.99,122.93,126,0.13901109,11,0.082191781,0.149788776
call,0.7,0.6,0.67,122.93,127,0.13901109,5,0.082191781,0.147957739
call,0.5,0.4,0.47,122.93,128,0.13901109,24,0.082191781,0.147225325
call,0.36,0.28,0.33,122.93,129,0.13901109,5,0.082191781,0.147957739
call,0.27,0.2,0.23,122.93,130,0.13901109,45,0.082191781,0.151131536
call,0.07,0,0.07,122.93,135,0.13901109,20,0.082191781,0.168953623
call,10.85,10.2,10.55,123.09,113,0.145070392,6,0.104109589,0.271003384
call,8.2,7.55,7.14,121.42,115,0.136616036,2,0.115068493,0.157723267
call,8.1,7.7,7.85,123.04,116,0.119347367,6,0.128767123,0.236091624
call,6.35,5.9,6.55,121.96,117,0.135960242,3,0.109589041,0.145028081
call,4.9,4.4,4.8,120.76,118,0.135225604,1,0.123287671,1.00E-05
call,5.75,5.25,6.7,123.04,119,0.119347367,3,0.128767123,0.22046678
call,4.1,3.75,3.75,121.96,120,0.135960242,2,0.112328767,0.150277052
call,4.05,3.6,3.69,123.09,121,0.145070392,1,0.104109589,0.190193645
call,3.25,2.86,3.15,122.93,122,0.143420389,5,0.101369863,0.175057078
call,2.88,2.32,2.39,122.93,123,0.143420389,1,0.101369863,0.18409019
call,3.65,1.83,1.98,122.93,124,0.143420389,18,0.101369863,0.261970271
call,1.83,1.4,1.63,122.93,125,0.143420389,10,0.101369863,0.171761212
call,1.4,1.05,1.18,122.93,126,0.143420389,14,0.101369863,0.165901896
